#,label,environment,wifi_band,number_of_users,user_1_location,user_2_location,user_3_location,user_4_location,user_5_location,user_6_location,user_1_activity,user_2_activity,user_3_activity,user_4_activity,user_5_activity,user_6_activity
8165,act_83_47,empty_room,2.4,3,,b,,d,,a,,walk,,rotation,,walk
8173,act_83_55,empty_room,2.4,3,,c,,e,,b,,nothing,,walk,,nothing
8174,act_83_56,empty_room,2.4,3,,c,,e,,b,,walk,,rotation,,walk
8176,act_83_58,empty_room,2.4,3,,c,,e,,b,,jump,,wave,,jump
8190,act_83_72,empty_room,2.4,3,,d,,a,,c,,stand_up,,nothing,,stand_up
8191,act_83_73,empty_room,2.4,3,,e,,b,,d,,nothing,,walk,,nothing
8195,act_83_77,empty_room,2.4,3,,e,,b,,d,,wave,,lie_down,,wave
8196,act_83_78,empty_room,2.4,3,,e,,b,,d,,lie_down,,pick_up,,lie_down
8203,act_83_85,empty_room,2.4,3,,a,,c,,e,,jump,,jump,,jump
8209,act_83_91,empty_room,2.4,3,,b,,d,,a,,nothing,,nothing,,nothing
8213,act_83_95,empty_room,2.4,3,,b,,d,,a,,wave,,wave,,wave
8214,act_83_96,empty_room,2.4,3,,b,,d,,a,,lie_down,,lie_down,,lie_down
8220,act_84_3,empty_room,2.4,3,a,,,,e,b,rotation,,,,pick_up,jump
8221,act_84_4,empty_room,2.4,3,a,,,,e,b,jump,,,,sit_down,wave
8227,act_84_10,empty_room,2.4,3,b,,,,a,c,nothing,,,,wave,walk
8228,act_84_11,empty_room,2.4,3,b,,,,a,c,walk,,,,lie_down,rotation
8229,act_84_12,empty_room,2.4,3,b,,,,a,c,rotation,,,,pick_up,jump
8231,act_84_14,empty_room,2.4,3,b,,,,a,c,wave,,,,stand_up,lie_down
8233,act_84_16,empty_room,2.4,3,b,,,,a,c,pick_up,,,,walk,sit_down
8235,act_84_18,empty_room,2.4,3,b,,,,a,c,stand_up,,,,jump,nothing
8239,act_84_22,empty_room,2.4,3,c,,,,b,d,jump,,,,sit_down,wave
8246,act_84_29,empty_room,2.4,3,d,,,,c,e,walk,,,,lie_down,rotation
8259,act_84_42,empty_room,2.4,3,e,,,,d,a,lie_down,,,,nothing,pick_up
8265,act_84_48,empty_room,2.4,3,a,,,,e,b,rotation,,,,wave,rotation
8287,act_84_70,empty_room,2.4,3,c,,,,b,d,pick_up,,,,sit_down,pick_up
8307,act_84_90,empty_room,2.4,3,e,,,,d,a,stand_up,,,,nothing,stand_up
8309,act_84_92,empty_room,2.4,3,a,,,,e,b,walk,,,,walk,walk
8312,act_84_95,empty_room,2.4,3,a,,,,e,b,wave,,,,wave,wave
8320,act_85_4,empty_room,2.4,4,a,b,c,d,,,jump,wave,lie_down,pick_up,,
8321,act_85_5,empty_room,2.4,4,a,b,c,d,,,wave,lie_down,pick_up,sit_down,,
8322,act_85_6,empty_room,2.4,4,a,b,c,d,,,lie_down,pick_up,sit_down,stand_up,,
8323,act_85_7,empty_room,2.4,4,a,b,c,d,,,pick_up,sit_down,stand_up,nothing,,
8326,act_85_10,empty_room,2.4,4,b,c,d,e,,,nothing,walk,rotation,jump,,
8336,act_85_20,empty_room,2.4,4,c,d,e,a,,,walk,rotation,jump,wave,,
8339,act_85_23,empty_room,2.4,4,c,d,e,a,,,wave,lie_down,pick_up,sit_down,,
8341,act_85_25,empty_room,2.4,4,c,d,e,a,,,pick_up,sit_down,stand_up,nothing,,
8353,act_85_37,empty_room,2.4,4,e,a,b,c,,,nothing,walk,rotation,jump,,
8357,act_85_41,empty_room,2.4,4,e,a,b,c,,,wave,lie_down,pick_up,sit_down,,
8358,act_85_42,empty_room,2.4,4,e,a,b,c,,,lie_down,pick_up,sit_down,stand_up,,
8364,act_85_48,empty_room,2.4,4,a,b,c,d,,,rotation,rotation,jump,jump,,
8379,act_85_63,empty_room,2.4,4,b,c,d,e,,,stand_up,stand_up,nothing,nothing,,
8390,act_85_74,empty_room,2.4,4,d,e,a,b,,,walk,walk,walk,rotation,,
8393,act_85_77,empty_room,2.4,4,d,e,a,b,,,wave,wave,wave,lie_down,,
8394,act_85_78,empty_room,2.4,4,d,e,a,b,,,lie_down,lie_down,lie_down,pick_up,,
8408,act_85_92,empty_room,2.4,4,a,b,c,d,,,walk,walk,walk,walk,,
8416,act_86_1,empty_room,2.4,4,,b,,d,e,a,,walk,,jump,wave,nothing
8428,act_86_13,empty_room,2.4,4,,c,,e,a,b,,wave,,pick_up,sit_down,jump
8429,act_86_14,empty_room,2.4,4,,c,,e,a,b,,lie_down,,sit_down,stand_up,wave
8430,act_86_15,empty_room,2.4,4,,c,,e,a,b,,pick_up,,stand_up,nothing,lie_down
8434,act_86_19,empty_room,2.4,4,,d,,a,b,c,,walk,,jump,wave,nothing
8435,act_86_20,empty_room,2.4,4,,d,,a,b,c,,rotation,,wave,lie_down,walk
8436,act_86_21,empty_room,2.4,4,,d,,a,b,c,,jump,,lie_down,pick_up,rotation
8437,act_86_22,empty_room,2.4,4,,d,,a,b,c,,wave,,pick_up,sit_down,jump
8443,act_86_28,empty_room,2.4,4,,e,,b,c,d,,walk,,jump,wave,nothing
8446,act_86_31,empty_room,2.4,4,,e,,b,c,d,,wave,,pick_up,sit_down,jump
8454,act_86_39,empty_room,2.4,4,,a,,c,d,e,,jump,,lie_down,pick_up,rotation
8466,act_86_51,empty_room,2.4,4,,b,,d,e,a,,lie_down,,pick_up,sit_down,lie_down
8468,act_86_53,empty_room,2.4,4,,b,,d,e,a,,sit_down,,stand_up,nothing,sit_down
8473,act_86_58,empty_room,2.4,4,,c,,e,a,b,,jump,,wave,lie_down,jump
8477,act_86_62,empty_room,2.4,4,,c,,e,a,b,,sit_down,,stand_up,nothing,sit_down
8478,act_86_63,empty_room,2.4,4,,c,,e,a,b,,stand_up,,nothing,walk,stand_up
8503,act_86_88,empty_room,2.4,4,,a,,c,d,e,,pick_up,,pick_up,sit_down,pick_up
8504,act_86_89,empty_room,2.4,4,,a,,c,d,e,,sit_down,,sit_down,stand_up,sit_down
8509,act_86_94,empty_room,2.4,4,,b,,d,e,a,,jump,,jump,jump,jump
8513,act_86_98,empty_room,2.4,4,,b,,d,e,a,,sit_down,,sit_down,sit_down,sit_down
8520,act_87_6,empty_room,2.4,4,a,,c,,e,b,lie_down,,sit_down,,nothing,pick_up
8528,act_87_14,empty_room,2.4,4,b,,d,,a,c,wave,,pick_up,,stand_up,lie_down
8530,act_87_16,empty_room,2.4,4,b,,d,,a,c,pick_up,,stand_up,,walk,sit_down
8534,act_87_20,empty_room,2.4,4,c,,e,,b,d,walk,,jump,,lie_down,rotation
8550,act_87_36,empty_room,2.4,4,d,,a,,c,e,stand_up,,walk,,jump,nothing
8555,act_87_41,empty_room,2.4,4,e,,b,,d,a,wave,,pick_up,,stand_up,lie_down
8556,act_87_42,empty_room,2.4,4,e,,b,,d,a,lie_down,,sit_down,,nothing,pick_up
8565,act_87_51,empty_room,2.4,4,a,,c,,e,b,lie_down,,pick_up,,sit_down,lie_down
8568,act_87_54,empty_room,2.4,4,a,,c,,e,b,stand_up,,nothing,,walk,stand_up
8572,act_87_58,empty_room,2.4,4,b,,d,,a,c,jump,,wave,,lie_down,jump
8578,act_87_64,empty_room,2.4,4,c,,e,,b,d,nothing,,nothing,,walk,nothing
8581,act_87_67,empty_room,2.4,4,c,,e,,b,d,jump,,jump,,wave,jump
8587,act_87_73,empty_room,2.4,4,d,,a,,c,e,nothing,,nothing,,walk,nothing
8592,act_87_78,empty_room,2.4,4,d,,a,,c,e,lie_down,,lie_down,,pick_up,lie_down
8593,act_87_79,empty_room,2.4,4,d,,a,,c,e,pick_up,,pick_up,,sit_down,pick_up
8596,act_87_82,empty_room,2.4,4,e,,b,,d,a,nothing,,nothing,,walk,nothing
8598,act_87_84,empty_room,2.4,4,e,,b,,d,a,rotation,,rotation,,jump,rotation
8600,act_87_86,empty_room,2.4,4,e,,b,,d,a,wave,,wave,,lie_down,wave
8602,act_87_88,empty_room,2.4,4,e,,b,,d,a,pick_up,,pick_up,,sit_down,pick_up
8610,act_87_96,empty_room,2.4,4,a,,c,,e,b,lie_down,,lie_down,,lie_down,lie_down
8617,act_88_4,empty_room,2.4,5,a,b,c,d,e,,jump,wave,lie_down,pick_up,sit_down,
8620,act_88_7,empty_room,2.4,5,a,b,c,d,e,,pick_up,sit_down,stand_up,nothing,walk,
8624,act_88_11,empty_room,2.4,5,b,c,d,e,a,,walk,rotation,jump,wave,lie_down,
8633,act_88_20,empty_room,2.4,5,c,d,e,a,b,,walk,rotation,jump,wave,lie_down,
8634,act_88_21,empty_room,2.4,5,c,d,e,a,b,,rotation,jump,wave,lie_down,pick_up,
8637,act_88_24,empty_room,2.4,5,c,d,e,a,b,,lie_down,pick_up,sit_down,stand_up,nothing,
8647,act_88_34,empty_room,2.4,5,d,e,a,b,c,,pick_up,sit_down,stand_up,nothing,walk,
8648,act_88_35,empty_room,2.4,5,d,e,a,b,c,,sit_down,stand_up,nothing,walk,rotation,
8649,act_88_36,empty_room,2.4,5,d,e,a,b,c,,stand_up,nothing,walk,rotation,jump,
8657,act_88_44,empty_room,2.4,5,e,a,b,c,d,,sit_down,stand_up,nothing,walk,rotation,
8660,act_88_47,empty_room,2.4,5,a,b,c,d,e,,walk,walk,rotation,rotation,jump,
8663,act_88_50,empty_room,2.4,5,a,b,c,d,e,,wave,wave,lie_down,lie_down,pick_up,
8667,act_88_54,empty_room,2.4,5,a,b,c,d,e,,stand_up,stand_up,nothing,nothing,walk,
8670,act_88_57,empty_room,2.4,5,b,c,d,e,a,,rotation,rotation,jump,jump,wave,
8681,act_88_68,empty_room,2.4,5,c,d,e,a,b,,wave,wave,wave,lie_down,lie_down,
8685,act_88_72,empty_room,2.4,5,c,d,e,a,b,,stand_up,stand_up,stand_up,nothing,nothing,
8692,act_88_79,empty_room,2.4,5,d,e,a,b,c,,pick_up,pick_up,pick_up,sit_down,sit_down,
8703,act_88_90,empty_room,2.4,5,e,a,b,c,d,,stand_up,stand_up,stand_up,stand_up,nothing,
8706,act_88_93,empty_room,2.4,5,a,b,c,d,e,,rotation,rotation,rotation,rotation,rotation,
8708,act_88_95,empty_room,2.4,5,a,b,c,d,e,,wave,wave,wave,wave,wave,
8712,act_88_99,empty_room,2.4,5,a,b,c,d,e,,stand_up,stand_up,stand_up,stand_up,stand_up,
8713,act_89_1,empty_room,2.4,5,,b,c,d,e,a,,walk,rotation,jump,wave,nothing
8717,act_89_5,empty_room,2.4,5,,b,c,d,e,a,,lie_down,pick_up,sit_down,stand_up,wave
8718,act_89_6,empty_room,2.4,5,,b,c,d,e,a,,pick_up,sit_down,stand_up,nothing,lie_down
8735,act_89_23,empty_room,2.4,5,,d,e,a,b,c,,lie_down,pick_up,sit_down,stand_up,wave
8738,act_89_26,empty_room,2.4,5,,d,e,a,b,c,,stand_up,nothing,walk,rotation,sit_down
8755,act_89_43,empty_room,2.4,5,,a,b,c,d,e,,sit_down,stand_up,nothing,walk,pick_up
8756,act_89_44,empty_room,2.4,5,,a,b,c,d,e,,stand_up,nothing,walk,rotation,sit_down
8767,act_89_55,empty_room,2.4,5,,c,d,e,a,b,,nothing,walk,walk,rotation,nothing
8781,act_89_69,empty_room,2.4,5,,d,e,a,b,c,,lie_down,lie_down,pick_up,pick_up,lie_down
8783,act_89_71,empty_room,2.4,5,,d,e,a,b,c,,sit_down,sit_down,stand_up,stand_up,sit_down
8784,act_89_72,empty_room,2.4,5,,d,e,a,b,c,,stand_up,stand_up,nothing,nothing,stand_up
8786,act_89_74,empty_room,2.4,5,,e,a,b,c,d,,walk,walk,rotation,rotation,walk
8788,act_89_76,empty_room,2.4,5,,e,a,b,c,d,,jump,jump,wave,wave,jump
8793,act_89_81,empty_room,2.4,5,,e,a,b,c,d,,stand_up,stand_up,nothing,nothing,stand_up
8796,act_89_84,empty_room,2.4,5,,a,b,c,d,e,,rotation,rotation,rotation,jump,rotation
8801,act_89_89,empty_room,2.4,5,,a,b,c,d,e,,sit_down,sit_down,sit_down,stand_up,sit_down
8802,act_89_90,empty_room,2.4,5,,a,b,c,d,e,,stand_up,stand_up,stand_up,nothing,stand_up
8809,act_89_97,empty_room,2.4,5,,b,c,d,e,a,,pick_up,pick_up,pick_up,pick_up,pick_up
8816,act_90_5,empty_room,2.4,5,a,,c,d,e,b,wave,,pick_up,sit_down,stand_up,lie_down
8821,act_90_10,empty_room,2.4,5,b,,d,e,a,c,nothing,,rotation,jump,wave,walk
8838,act_90_27,empty_room,2.4,5,c,,e,a,b,d,stand_up,,walk,rotation,jump,nothing
8839,act_90_28,empty_room,2.4,5,d,,a,b,c,e,nothing,,rotation,jump,wave,walk
8842,act_90_31,empty_room,2.4,5,d,,a,b,c,e,jump,,lie_down,pick_up,sit_down,wave
8854,act_90_43,empty_room,2.4,5,e,,b,c,d,a,pick_up,,stand_up,nothing,walk,sit_down
8866,act_90_55,empty_room,2.4,5,b,,d,e,a,c,nothing,,walk,walk,rotation,nothing
8868,act_90_57,empty_room,2.4,5,b,,d,e,a,c,rotation,,jump,jump,wave,rotation
8885,act_90_74,empty_room,2.4,5,d,,a,b,c,e,walk,,walk,rotation,rotation,walk
8897,act_90_86,empty_room,2.4,5,e,,b,c,d,a,wave,,wave,wave,lie_down,wave
8902,act_90_91,empty_room,2.4,5,a,,c,d,e,b,nothing,,nothing,nothing,nothing,nothing
8906,act_90_95,empty_room,2.4,5,a,,c,d,e,b,wave,,wave,wave,wave,wave
8907,act_90_96,empty_room,2.4,5,a,,c,d,e,b,lie_down,,lie_down,lie_down,lie_down,lie_down
8908,act_90_97,empty_room,2.4,5,a,,c,d,e,b,pick_up,,pick_up,pick_up,pick_up,pick_up
8915,act_91_5,empty_room,5.0,1,a,,,,,,wave,,,,,
8916,act_91_6,empty_room,5.0,1,a,,,,,,lie_down,,,,,
8921,act_91_11,empty_room,5.0,1,b,,,,,,walk,,,,,
8925,act_91_15,empty_room,5.0,1,b,,,,,,lie_down,,,,,
8928,act_91_18,empty_room,5.0,1,b,,,,,,stand_up,,,,,
8931,act_91_21,empty_room,5.0,1,c,,,,,,rotation,,,,,
8933,act_91_23,empty_room,5.0,1,c,,,,,,wave,,,,,
8942,act_91_32,empty_room,5.0,1,d,,,,,,wave,,,,,
8943,act_91_33,empty_room,5.0,1,d,,,,,,lie_down,,,,,
8946,act_91_36,empty_room,5.0,1,d,,,,,,stand_up,,,,,
8947,act_91_37,empty_room,5.0,1,e,,,,,,nothing,,,,,
8955,act_91_45,empty_room,5.0,1,e,,,,,,stand_up,,,,,
8959,act_91_49,empty_room,5.0,1,a,,,,,,jump,,,,,
8965,act_91_55,empty_room,5.0,1,b,,,,,,nothing,,,,,
8967,act_91_57,empty_room,5.0,1,b,,,,,,rotation,,,,,
8968,act_91_58,empty_room,5.0,1,b,,,,,,jump,,,,,
8981,act_91_71,empty_room,5.0,1,c,,,,,,sit_down,,,,,
8985,act_91_75,empty_room,5.0,1,d,,,,,,rotation,,,,,
8988,act_91_78,empty_room,5.0,1,d,,,,,,lie_down,,,,,
8990,act_91_80,empty_room,5.0,1,d,,,,,,sit_down,,,,,
8997,act_91_87,empty_room,5.0,1,e,,,,,,lie_down,,,,,
9006,act_91_96,empty_room,5.0,1,a,,,,,,lie_down,,,,,
9008,act_91_98,empty_room,5.0,1,a,,,,,,sit_down,,,,,
9012,act_92_3,empty_room,5.0,1,,b,,,,,,jump,,,,
9014,act_92_5,empty_room,5.0,1,,b,,,,,,lie_down,,,,
9018,act_92_9,empty_room,5.0,1,,b,,,,,,nothing,,,,
9019,act_92_10,empty_room,5.0,1,,c,,,,,,walk,,,,
9042,act_92_33,empty_room,5.0,1,,e,,,,,,pick_up,,,,
9043,act_92_34,empty_room,5.0,1,,e,,,,,,sit_down,,,,
9048,act_92_39,empty_room,5.0,1,,a,,,,,,jump,,,,
9063,act_92_54,empty_room,5.0,1,,b,,,,,,stand_up,,,,
9065,act_92_56,empty_room,5.0,1,,c,,,,,,walk,,,,
9075,act_92_66,empty_room,5.0,1,,d,,,,,,rotation,,,,
9077,act_92_68,empty_room,5.0,1,,d,,,,,,wave,,,,
9078,act_92_69,empty_room,5.0,1,,d,,,,,,lie_down,,,,
9079,act_92_70,empty_room,5.0,1,,d,,,,,,pick_up,,,,
9087,act_92_78,empty_room,5.0,1,,e,,,,,,lie_down,,,,
9088,act_92_79,empty_room,5.0,1,,e,,,,,,pick_up,,,,
9092,act_92_83,empty_room,5.0,1,,a,,,,,,walk,,,,
9093,act_92_84,empty_room,5.0,1,,a,,,,,,rotation,,,,
9094,act_92_85,empty_room,5.0,1,,a,,,,,,jump,,,,
9095,act_92_86,empty_room,5.0,1,,a,,,,,,wave,,,,
9099,act_92_90,empty_room,5.0,1,,a,,,,,,stand_up,,,,
9103,act_92_94,empty_room,5.0,1,,b,,,,,,jump,,,,
9106,act_92_97,empty_room,5.0,1,,b,,,,,,pick_up,,,,
9107,act_92_98,empty_room,5.0,1,,b,,,,,,sit_down,,,,
9109,act_93_1,empty_room,5.0,1,,,c,,,,,,rotation,,,
9110,act_93_2,empty_room,5.0,1,,,c,,,,,,jump,,,
9111,act_93_3,empty_room,5.0,1,,,c,,,,,,wave,,,
9112,act_93_4,empty_room,5.0,1,,,c,,,,,,lie_down,,,
9127,act_93_19,empty_room,5.0,1,,,e,,,,,,rotation,,,
9128,act_93_20,empty_room,5.0,1,,,e,,,,,,jump,,,
9130,act_93_22,empty_room,5.0,1,,,e,,,,,,lie_down,,,
9131,act_93_23,empty_room,5.0,1,,,e,,,,,,pick_up,,,
9132,act_93_24,empty_room,5.0,1,,,e,,,,,,sit_down,,,
9136,act_93_28,empty_room,5.0,1,,,a,,,,,,rotation,,,
9139,act_93_31,empty_room,5.0,1,,,a,,,,,,lie_down,,,
9147,act_93_39,empty_room,5.0,1,,,b,,,,,,wave,,,
9152,act_93_44,empty_room,5.0,1,,,b,,,,,,nothing,,,
9154,act_93_46,empty_room,5.0,1,,,c,,,,,,walk,,,
9156,act_93_48,empty_room,5.0,1,,,c,,,,,,jump,,,
9161,act_93_53,empty_room,5.0,1,,,c,,,,,,stand_up,,,
9164,act_93_56,empty_room,5.0,1,,,d,,,,,,rotation,,,
9166,act_93_58,empty_room,5.0,1,,,d,,,,,,wave,,,
9168,act_93_60,empty_room,5.0,1,,,d,,,,,,pick_up,,,
9176,act_93_68,empty_room,5.0,1,,,e,,,,,,wave,,,
9180,act_93_72,empty_room,5.0,1,,,e,,,,,,stand_up,,,
9182,act_93_74,empty_room,5.0,1,,,a,,,,,,walk,,,
9184,act_93_76,empty_room,5.0,1,,,a,,,,,,jump,,,
9185,act_93_77,empty_room,5.0,1,,,a,,,,,,wave,,,
9197,act_93_89,empty_room,5.0,1,,,b,,,,,,sit_down,,,
9201,act_93_93,empty_room,5.0,1,,,c,,,,,,rotation,,,
9205,act_93_97,empty_room,5.0,1,,,c,,,,,,pick_up,,,
9207,act_93_99,empty_room,5.0,1,,,c,,,,,,stand_up,,,
9208,act_94_1,empty_room,5.0,1,,,,d,,,,,,jump,,
9209,act_94_2,empty_room,5.0,1,,,,d,,,,,,wave,,
9219,act_94_12,empty_room,5.0,1,,,,e,,,,,,lie_down,,
9228,act_94_21,empty_room,5.0,1,,,,a,,,,,,lie_down,,
9236,act_94_29,empty_room,5.0,1,,,,b,,,,,,wave,,
9252,act_94_45,empty_room,5.0,1,,,,c,,,,,,rotation,,
9269,act_94_62,empty_room,5.0,1,,,,e,,,,,,stand_up,,
9274,act_94_67,empty_room,5.0,1,,,,a,,,,,,wave,,
9275,act_94_68,empty_room,5.0,1,,,,a,,,,,,lie_down,,
9300,act_94_93,empty_room,5.0,1,,,,d,,,,,,rotation,,
9311,act_95_5,empty_room,5.0,1,,,,,e,,,,,,stand_up,
9321,act_95_15,empty_room,5.0,1,,,,,a,,,,,,nothing,
9324,act_95_18,empty_room,5.0,1,,,,,a,,,,,,jump,
9326,act_95_20,empty_room,5.0,1,,,,,b,,,,,,lie_down,
9329,act_95_23,empty_room,5.0,1,,,,,b,,,,,,stand_up,
9332,act_95_26,empty_room,5.0,1,,,,,b,,,,,,rotation,
9334,act_95_28,empty_room,5.0,1,,,,,c,,,,,,wave,
9338,act_95_32,empty_room,5.0,1,,,,,c,,,,,,stand_up,
9340,act_95_34,empty_room,5.0,1,,,,,c,,,,,,walk,
9347,act_95_41,empty_room,5.0,1,,,,,d,,,,,,stand_up,
9348,act_95_42,empty_room,5.0,1,,,,,d,,,,,,nothing,
9349,act_95_43,empty_room,5.0,1,,,,,d,,,,,,walk,
9350,act_95_44,empty_room,5.0,1,,,,,d,,,,,,rotation,
9353,act_95_47,empty_room,5.0,1,,,,,e,,,,,,jump,
9355,act_95_49,empty_room,5.0,1,,,,,e,,,,,,lie_down,
9359,act_95_53,empty_room,5.0,1,,,,,e,,,,,,nothing,
9362,act_95_56,empty_room,5.0,1,,,,,a,,,,,,jump,
9375,act_95_69,empty_room,5.0,1,,,,,b,,,,,,pick_up,
9398,act_95_92,empty_room,5.0,1,,,,,e,,,,,,walk,
9401,act_95_95,empty_room,5.0,1,,,,,e,,,,,,wave,
9410,act_96_5,empty_room,5.0,1,,,,,,a,,,,,,wave
9427,act_96_22,empty_room,5.0,1,,,,,,c,,,,,,jump
9429,act_96_24,empty_room,5.0,1,,,,,,c,,,,,,lie_down
9436,act_96_31,empty_room,5.0,1,,,,,,d,,,,,,jump
9438,act_96_33,empty_room,5.0,1,,,,,,d,,,,,,lie_down
9440,act_96_35,empty_room,5.0,1,,,,,,d,,,,,,sit_down
9443,act_96_38,empty_room,5.0,1,,,,,,e,,,,,,walk
9445,act_96_40,empty_room,5.0,1,,,,,,e,,,,,,jump
9447,act_96_42,empty_room,5.0,1,,,,,,e,,,,,,lie_down
9448,act_96_43,empty_room,5.0,1,,,,,,e,,,,,,pick_up
9455,act_96_50,empty_room,5.0,1,,,,,,a,,,,,,wave
9462,act_96_57,empty_room,5.0,1,,,,,,b,,,,,,rotation
9466,act_96_61,empty_room,5.0,1,,,,,,b,,,,,,pick_up
9468,act_96_63,empty_room,5.0,1,,,,,,b,,,,,,stand_up
9473,act_96_68,empty_room,5.0,1,,,,,,c,,,,,,wave
9475,act_96_70,empty_room,5.0,1,,,,,,c,,,,,,pick_up
9478,act_96_73,empty_room,5.0,1,,,,,,d,,,,,,nothing
9487,act_96_82,empty_room,5.0,1,,,,,,e,,,,,,nothing
9493,act_96_88,empty_room,5.0,1,,,,,,e,,,,,,pick_up
9502,act_96_97,empty_room,5.0,1,,,,,,a,,,,,,pick_up
9503,act_96_98,empty_room,5.0,1,,,,,,a,,,,,,sit_down
9504,act_96_99,empty_room,5.0,1,,,,,,a,,,,,,stand_up
9505,act_97_1,empty_room,5.0,2,a,b,,,,,nothing,walk,,,,
9507,act_97_3,empty_room,5.0,2,a,b,,,,,rotation,jump,,,,
9511,act_97_7,empty_room,5.0,2,a,b,,,,,pick_up,sit_down,,,,
9517,act_97_13,empty_room,5.0,2,b,c,,,,,jump,wave,,,,
9522,act_97_18,empty_room,5.0,2,b,c,,,,,stand_up,nothing,,,,
9525,act_97_21,empty_room,5.0,2,c,d,,,,,rotation,jump,,,,
9541,act_97_37,empty_room,5.0,2,e,a,,,,,nothing,walk,,,,
9547,act_97_43,empty_room,5.0,2,e,a,,,,,pick_up,sit_down,,,,
9548,act_97_44,empty_room,5.0,2,e,a,,,,,sit_down,stand_up,,,,
9551,act_97_47,empty_room,5.0,2,a,b,,,,,walk,walk,,,,
9556,act_97_52,empty_room,5.0,2,a,b,,,,,pick_up,pick_up,,,,
9559,act_97_55,empty_room,5.0,2,b,c,,,,,nothing,nothing,,,,
9562,act_97_58,empty_room,5.0,2,b,c,,,,,jump,jump,,,,
9573,act_97_69,empty_room,5.0,2,c,d,,,,,lie_down,lie_down,,,,
9577,act_97_73,empty_room,5.0,2,d,e,,,,,nothing,nothing,,,,
9581,act_97_77,empty_room,5.0,2,d,e,,,,,wave,wave,,,,
9583,act_97_79,empty_room,5.0,2,d,e,,,,,pick_up,pick_up,,,,
9589,act_97_85,empty_room,5.0,2,e,a,,,,,jump,jump,,,,
9596,act_97_92,empty_room,5.0,2,a,b,,,,,walk,walk,,,,
9604,act_98_1,empty_room,5.0,2,,,c,d,,,,,rotation,jump,,
9611,act_98_8,empty_room,5.0,2,,,c,d,,,,,nothing,walk,,
9615,act_98_12,empty_room,5.0,2,,,d,e,,,,,wave,lie_down,,
9638,act_98_35,empty_room,5.0,2,,,a,b,,,,,nothing,walk,,
9646,act_98_43,empty_room,5.0,2,,,b,c,,,,,stand_up,nothing,,
9647,act_98_44,empty_room,5.0,2,,,b,c,,,,,nothing,walk,,
9651,act_98_48,empty_room,5.0,2,,,c,d,,,,,jump,jump,,
9656,act_98_53,empty_room,5.0,2,,,c,d,,,,,stand_up,stand_up,,
9659,act_98_56,empty_room,5.0,2,,,d,e,,,,,rotation,rotation,,
9663,act_98_60,empty_room,5.0,2,,,d,e,,,,,pick_up,pick_up,,
9671,act_98_68,empty_room,5.0,2,,,e,a,,,,,wave,lie_down,,
9673,act_98_70,empty_room,5.0,2,,,e,a,,,,,pick_up,sit_down,,
9678,act_98_75,empty_room,5.0,2,,,a,b,,,,,rotation,jump,,
9686,act_98_83,empty_room,5.0,2,,,b,c,,,,,walk,walk,,
9688,act_98_85,empty_room,5.0,2,,,b,c,,,,,jump,jump,,
9693,act_98_90,empty_room,5.0,2,,,b,c,,,,,stand_up,stand_up,,
9694,act_98_91,empty_room,5.0,2,,,c,d,,,,,nothing,nothing,,
9699,act_98_96,empty_room,5.0,2,,,c,d,,,,,lie_down,lie_down,,
9706,act_99_4,empty_room,5.0,2,,,,,e,a,,,,,sit_down,jump
9709,act_99_7,empty_room,5.0,2,,,,,e,a,,,,,walk,pick_up
9711,act_99_9,empty_room,5.0,2,,,,,e,a,,,,,jump,stand_up
9720,act_99_18,empty_room,5.0,2,,,,,a,b,,,,,jump,stand_up
9722,act_99_20,empty_room,5.0,2,,,,,b,c,,,,,lie_down,walk
9737,act_99_35,empty_room,5.0,2,,,,,c,d,,,,,rotation,sit_down
9740,act_99_38,empty_room,5.0,2,,,,,d,e,,,,,lie_down,walk
9741,act_99_39,empty_room,5.0,2,,,,,d,e,,,,,pick_up,rotation
9753,act_99_51,empty_room,5.0,2,,,,,e,a,,,,,sit_down,lie_down
9755,act_99_53,empty_room,5.0,2,,,,,e,a,,,,,nothing,sit_down
9761,act_99_59,empty_room,5.0,2,,,,,a,b,,,,,pick_up,wave
9762,act_99_60,empty_room,5.0,2,,,,,a,b,,,,,sit_down,lie_down
9763,act_99_61,empty_room,5.0,2,,,,,a,b,,,,,stand_up,pick_up
9766,act_99_64,empty_room,5.0,2,,,,,b,c,,,,,walk,nothing
9767,act_99_65,empty_room,5.0,2,,,,,b,c,,,,,rotation,walk
9768,act_99_66,empty_room,5.0,2,,,,,b,c,,,,,jump,rotation
9789,act_99_87,empty_room,5.0,2,,,,,d,e,,,,,pick_up,lie_down
9790,act_99_88,empty_room,5.0,2,,,,,d,e,,,,,sit_down,pick_up
9794,act_99_92,empty_room,5.0,2,,,,,e,a,,,,,walk,walk
9796,act_99_94,empty_room,5.0,2,,,,,e,a,,,,,jump,jump
9804,act_100_3,empty_room,5.0,3,a,b,c,,,,rotation,jump,wave,,,
9818,act_100_17,empty_room,5.0,3,b,c,d,,,,sit_down,stand_up,nothing,,,
9824,act_100_23,empty_room,5.0,3,c,d,e,,,,wave,lie_down,pick_up,,,
9828,act_100_27,empty_room,5.0,3,c,d,e,,,,stand_up,nothing,walk,,,
9829,act_100_28,empty_room,5.0,3,d,e,a,,,,nothing,walk,rotation,,,
9832,act_100_31,empty_room,5.0,3,d,e,a,,,,jump,wave,lie_down,,,
