#,label,environment,wifi_band,number_of_users,user_1_location,user_2_location,user_3_location,user_4_location,user_5_location,user_6_location,user_1_activity,user_2_activity,user_3_activity,user_4_activity,user_5_activity,user_6_activity
7244,act_74_17,empty_room,2.4,1,,c,,,,,,stand_up,,,,
3195,act_33_27,classroom,5.0,4,c,,e,,b,d,stand_up,,walk,,jump,nothing
4817,act_49_65,meeting_room,2.4,4,c,d,e,a,,,walk,walk,walk,rotation,,
10613,act_108_20,empty_room,5.0,5,c,,e,a,b,d,walk,,jump,wave,lie_down,rotation
3334,act_34_67,classroom,5.0,5,c,d,e,a,b,,jump,jump,jump,wave,wave,
60,act_1_60,classroom,2.4,1,b,,,,,,lie_down,,,,,
8812,act_90_1,empty_room,2.4,5,a,,c,d,e,b,nothing,,rotation,jump,wave,walk
10945,act_203_55,meeting_room,2.4,0,,,,,,,,,,,,
4402,act_45_46,meeting_room,2.4,2,,,,,e,a,,,,,rotation,nothing
9085,act_92_76,empty_room,5.0,1,,e,,,,,,jump,,,,
1329,act_14_42,classroom,2.4,4,,a,,c,d,e,,pick_up,,stand_up,nothing,lie_down
3413,act_35_47,classroom,5.0,5,,b,c,d,e,a,,walk,rotation,rotation,jump,walk
6192,act_63_54,meeting_room,5.0,2,,,,,e,a,,,,,walk,stand_up
9626,act_98_23,empty_room,5.0,2,,,e,a,,,,,pick_up,sit_down,,
4820,act_49_68,meeting_room,2.4,4,c,d,e,a,,,wave,wave,wave,lie_down,,
6846,act_70_15,meeting_room,5.0,5,b,c,d,e,a,,lie_down,pick_up,sit_down,stand_up,nothing,
1551,act_16_66,classroom,2.4,5,c,d,e,a,b,,rotation,rotation,rotation,jump,jump,
1010,act_11_20,classroom,2.4,3,,d,,a,,c,,rotation,,wave,,walk
3081,act_32_12,classroom,5.0,4,,c,,e,a,b,,jump,,lie_down,pick_up,rotation
2555,act_26_80,classroom,5.0,2,,,a,b,,,,,sit_down,stand_up,,
10470,act_106_75,empty_room,5.0,5,d,e,a,b,c,,rotation,rotation,rotation,jump,jump,
1613,act_17_29,classroom,2.4,5,,e,a,b,c,d,,rotation,jump,wave,lie_down,walk
2738,act_28_65,classroom,5.0,3,c,d,e,,,,walk,walk,walk,,,
9550,act_97_46,empty_room,5.0,2,a,b,,,,,nothing,nothing,,,,
3089,act_32_20,classroom,5.0,4,,d,,a,b,c,,rotation,,wave,lie_down,walk
7459,act_76_34,empty_room,2.4,1,,,,b,,,,,,nothing,,
649,act_7_55,classroom,2.4,2,b,c,,,,,nothing,nothing,,,,
2863,act_29_91,classroom,5.0,3,,b,,d,,a,,nothing,,nothing,,nothing
880,act_9_88,classroom,2.4,2,,,,,d,e,,,,,sit_down,pick_up
4029,act_41_69,meeting_room,2.4,1,,,,,b,,,,,,pick_up,
4668,act_48_15,meeting_room,2.4,3,b,,,,a,c,lie_down,,,,nothing,pick_up
2304,act_24_27,classroom,5.0,1,,,,,,c,,,,,,stand_up
5517,act_56_72,meeting_room,5.0,1,,d,,,,,,stand_up,,,,
1625,act_17_41,classroom,2.4,5,,a,b,c,d,e,,lie_down,pick_up,sit_down,stand_up,wave
551,act_6_56,classroom,2.4,1,,,,,,b,,,,,,walk
6114,act_62_75,meeting_room,5.0,2,,,a,b,,,,,rotation,jump,,
8486,act_86_71,empty_room,2.4,4,,d,,a,b,c,,sit_down,,stand_up,stand_up,sit_down
5906,act_60_65,meeting_room,5.0,1,,,,,,c,,,,,,walk
3754,act_38_91,meeting_room,2.4,1,,b,,,,,,nothing,,,,
9009,act_91_99,empty_room,5.0,1,a,,,,,,stand_up,,,,,
5419,act_55_73,meeting_room,5.0,1,d,,,,,,nothing,,,,,
212,act_3_14,classroom,2.4,1,,,d,,,,,,pick_up,,,
3980,act_41_20,meeting_room,2.4,1,,,,,b,,,,,,lie_down,
9286,act_94_79,empty_room,5.0,1,,,,b,,,,,,sit_down,,
9061,act_92_52,empty_room,5.0,1,,b,,,,,,pick_up,,,,
5936,act_60_95,meeting_room,5.0,1,,,,,,a,,,,,,wave
69,act_1_69,classroom,2.4,1,c,,,,,,lie_down,,,,,
1439,act_15_53,classroom,2.4,4,a,,c,,e,b,sit_down,,stand_up,,nothing,sit_down
2516,act_26_41,classroom,5.0,2,,,b,c,,,,,pick_up,sit_down,,
2869,act_29_97,classroom,5.0,3,,b,,d,,a,,pick_up,,pick_up,,pick_up
7205,act_73_77,empty_room,2.4,1,d,,,,,,wave,,,,,
5801,act_59_59,meeting_room,5.0,1,,,,,a,,,,,,pick_up,
9483,act_96_78,empty_room,5.0,1,,,,,,d,,,,,,lie_down
697,act_8_4,classroom,2.4,2,,,c,d,,,,,lie_down,pick_up,,
8210,act_83_92,empty_room,2.4,3,,b,,d,,a,,walk,,walk,,walk
5901,act_60_60,meeting_room,5.0,1,,,,,,b,,,,,,lie_down
10767,act_201_75,classroom,2.4,0,,,,,,,,,,,,
4101,act_42_42,meeting_room,2.4,1,,,,,,e,,,,,,lie_down
1315,act_14_28,classroom,2.4,4,,e,,b,c,d,,walk,,jump,wave,nothing
5981,act_61_41,meeting_room,5.0,2,e,a,,,,,wave,lie_down,,,,
5200,act_53_52,meeting_room,2.4,5,,b,c,d,e,a,,pick_up,sit_down,sit_down,stand_up,pick_up
5717,act_58_74,meeting_room,5.0,1,,,,b,,,,,,rotation,,
4439,act_45_83,meeting_room,2.4,2,,,,,d,e,,,,,rotation,walk
13,act_1_13,classroom,2.4,1,b,,,,,,jump,,,,,
3354,act_34_87,classroom,5.0,5,e,a,b,c,d,,lie_down,lie_down,lie_down,lie_down,pick_up,
10412,act_106_17,empty_room,5.0,5,b,c,d,e,a,,sit_down,stand_up,nothing,walk,rotation,
7236,act_74_9,empty_room,2.4,1,,b,,,,,,nothing,,,,
1347,act_14_60,classroom,2.4,4,,c,,e,a,b,,lie_down,,pick_up,sit_down,lie_down
9769,act_99_67,empty_room,5.0,2,,,,,b,c,,,,,wave,jump
454,act_5_58,classroom,2.4,1,,,,,a,,,,,,lie_down,
5539,act_56_94,meeting_room,5.0,1,,b,,,,,,jump,,,,
10940,act_203_50,meeting_room,2.4,0,,,,,,,,,,,,
1657,act_17_73,classroom,2.4,5,,e,a,b,c,d,,nothing,nothing,walk,walk,nothing
7111,act_72_82,meeting_room,5.0,5,e,,b,c,d,a,nothing,,nothing,nothing,walk,nothing
9862,act_100_61,empty_room,5.0,3,b,c,d,,,,pick_up,pick_up,sit_down,,,
8884,act_90_73,empty_room,2.4,5,d,,a,b,c,e,nothing,,nothing,walk,walk,nothing
38,act_1_38,classroom,2.4,1,e,,,,,,walk,,,,,
1044,act_11_54,classroom,2.4,3,,b,,d,,a,,stand_up,,nothing,,stand_up
2909,act_30_38,classroom,5.0,3,e,,,,d,a,walk,,,,lie_down,rotation
10100,act_103_2,empty_room,5.0,4,a,b,c,d,,,walk,rotation,jump,wave,,
941,act_10_50,classroom,2.4,3,a,b,c,,,,wave,wave,lie_down,,,
5787,act_59_45,meeting_room,5.0,1,,,,,d,,,,,,jump,
4951,act_51_1,meeting_room,2.4,4,a,,c,,e,b,nothing,,rotation,,wave,walk
10226,act_104_29,empty_room,5.0,4,,e,,b,c,d,,rotation,,wave,lie_down,walk
3543,act_36_78,classroom,5.0,5,d,,a,b,c,e,lie_down,,lie_down,pick_up,pick_up,lie_down
4681,act_48_28,meeting_room,2.4,3,d,,,,c,e,nothing,,,,wave,walk
9379,act_95_73,empty_room,5.0,1,,,,,c,,,,,,walk,
10344,act_105_48,empty_room,5.0,4,a,,c,,e,b,rotation,,jump,,wave,rotation
539,act_6_44,classroom,2.4,1,,,,,,e,,,,,,sit_down
10646,act_108_53,empty_room,5.0,5,a,,c,d,e,b,sit_down,,stand_up,stand_up,nothing,sit_down
6661,act_68_28,meeting_room,5.0,4,,e,,b,c,d,,walk,,jump,wave,nothing
1401,act_15_15,classroom,2.4,4,b,,d,,a,c,lie_down,,sit_down,,nothing,pick_up
5199,act_53_51,meeting_room,2.4,5,,b,c,d,e,a,,lie_down,pick_up,pick_up,sit_down,lie_down
6392,act_65_56,meeting_room,5.0,3,,c,,e,,b,,walk,,rotation,,walk
2268,act_23_90,classroom,5.0,1,,,,,d,,,,,,nothing,
9781,act_99_79,empty_room,5.0,2,,,,,c,d,,,,,sit_down,pick_up
7073,act_72_44,meeting_room,5.0,5,e,,b,c,d,a,sit_down,,nothing,walk,rotation,stand_up
2471,act_25_95,classroom,5.0,2,a,b,,,,,wave,wave,,,,
5442,act_55_96,meeting_room,5.0,1,a,,,,,,lie_down,,,,,
8978,act_91_68,empty_room,5.0,1,c,,,,,,wave,,,,,
11144,act_205_56,empty_room,2.4,0,,,,,,,,,,,,
5201,act_53_53,meeting_room,2.4,5,,b,c,d,e,a,,sit_down,stand_up,stand_up,nothing,sit_down
5157,act_53_9,meeting_room,2.4,5,,b,c,d,e,a,,nothing,walk,rotation,jump,stand_up
4813,act_49_61,meeting_room,2.4,4,b,c,d,e,,,pick_up,pick_up,sit_down,sit_down,,
3509,act_36_44,classroom,5.0,5,e,,b,c,d,a,sit_down,,nothing,walk,rotation,stand_up
267,act_3_69,classroom,2.4,1,,,e,,,,,,lie_down,,,
1109,act_12_20,classroom,2.4,3,c,,,,b,d,walk,,,,lie_down,rotation
11019,act_204_30,meeting_room,5.0,0,,,,,,,,,,,,
10218,act_104_21,empty_room,5.0,4,,d,,a,b,c,,jump,,lie_down,pick_up,rotation
10608,act_108_15,empty_room,5.0,5,b,,d,e,a,c,lie_down,,sit_down,stand_up,nothing,pick_up
6149,act_63_11,meeting_room,5.0,2,,,,,a,b,,,,,lie_down,walk
6074,act_62_35,meeting_room,5.0,2,,,a,b,,,,,nothing,walk,,
10272,act_104_75,empty_room,5.0,4,,e,,b,c,d,,rotation,,jump,jump,rotation
1740,act_18_57,classroom,2.4,5,b,,d,e,a,c,rotation,,jump,jump,wave,rotation
231,act_3_33,classroom,2.4,1,,,a,,,,,,sit_down,,,
10932,act_203_42,meeting_room,2.4,0,,,,,,,,,,,,
899,act_10_8,classroom,2.4,3,a,b,c,,,,sit_down,stand_up,nothing,,,
3541,act_36_76,classroom,5.0,5,d,,a,b,c,e,jump,,jump,wave,wave,jump
8418,act_86_3,empty_room,2.4,4,,b,,d,e,a,,jump,,lie_down,pick_up,rotation
7170,act_73_42,empty_room,2.4,1,e,,,,,,lie_down,,,,,
9587,act_97_83,empty_room,5.0,2,e,a,,,,,walk,walk,,,,
10738,act_201_46,classroom,2.4,0,,,,,,,,,,,,
4195,act_43_37,meeting_room,2.4,2,e,a,,,,,nothing,walk,,,,
1564,act_16_79,classroom,2.4,5,d,e,a,b,c,,pick_up,pick_up,pick_up,sit_down,sit_down,
3220,act_33_52,classroom,5.0,4,a,,c,,e,b,pick_up,,sit_down,,stand_up,pick_up
3371,act_35_5,classroom,5.0,5,,b,c,d,e,a,,lie_down,pick_up,sit_down,stand_up,wave
3072,act_32_3,classroom,5.0,4,,b,,d,e,a,,jump,,lie_down,pick_up,rotation
7432,act_76_7,empty_room,2.4,1,,,,d,,,,,,nothing,,
8169,act_83_51,empty_room,2.4,3,,b,,d,,a,,lie_down,,pick_up,,lie_down
4970,act_51_20,meeting_room,2.4,4,c,,e,,b,d,walk,,jump,,lie_down,rotation
3705,act_38_42,meeting_room,2.4,1,,a,,,,,,pick_up,,,,
8950,act_91_40,empty_room,5.0,1,e,,,,,,jump,,,,,
10101,act_103_3,empty_room,5.0,4,a,b,c,d,,,rotation,jump,wave,lie_down,,
10472,act_106_77,empty_room,5.0,5,d,e,a,b,c,,wave,wave,wave,lie_down,lie_down,
5304,act_54_57,meeting_room,2.4,5,b,,d,e,a,c,rotation,,jump,jump,wave,rotation
5523,act_56_78,meeting_room,5.0,1,,e,,,,,,lie_down,,,,
3423,act_35_57,classroom,5.0,5,,c,d,e,a,b,,rotation,jump,jump,wave,rotation
10962,act_203_72,meeting_room,2.4,0,,,,,,,,,,,,
8608,act_87_94,empty_room,2.4,4,a,,c,,e,b,jump,,jump,,jump,jump
10862,act_202_71,classroom,5.0,0,,,,,,,,,,,,
2841,act_29_69,classroom,5.0,3,,d,,a,,c,,lie_down,,pick_up,,lie_down
4609,act_47_55,meeting_room,2.4,3,,c,,e,,b,,nothing,,walk,,nothing
7429,act_76_4,empty_room,2.4,1,,,,d,,,,,,pick_up,,
9805,act_100_4,empty_room,5.0,3,a,b,c,,,,jump,wave,lie_down,,,
4090,act_42_31,meeting_room,2.4,1,,,,,,d,,,,,,jump
10658,act_108_65,empty_room,5.0,5,c,,e,a,b,d,walk,,walk,rotation,rotation,walk
2214,act_23_36,classroom,5.0,1,,,,,c,,,,,,jump,
834,act_9_42,classroom,2.4,2,,,,,d,e,,,,,nothing,lie_down
8237,act_84_20,empty_room,2.4,3,c,,,,b,d,walk,,,,lie_down,rotation
9015,act_92_6,empty_room,5.0,1,,b,,,,,,pick_up,,,,
3529,act_36_64,classroom,5.0,5,c,,e,a,b,d,nothing,,nothing,walk,walk,nothing
4455,act_45_99,meeting_room,2.4,2,,,,,e,a,,,,,stand_up,stand_up
6425,act_65_89,meeting_room,5.0,3,,a,,c,,e,,sit_down,,sit_down,,sit_down
5026,act_51_76,meeting_room,2.4,4,d,,a,,c,e,jump,,jump,,wave,jump
10236,act_104_39,empty_room,5.0,4,,a,,c,d,e,,jump,,lie_down,pick_up,rotation
1744,act_18_61,classroom,2.4,5,b,,d,e,a,c,pick_up,,sit_down,sit_down,stand_up,pick_up
10783,act_201_91,classroom,2.4,0,,,,,,,,,,,,
4048,act_41_88,meeting_room,2.4,1,,,,,d,,,,,,sit_down,
3709,act_38_46,meeting_room,2.4,1,,b,,,,,,nothing,,,,
10598,act_108_5,empty_room,5.0,5,a,,c,d,e,b,wave,,pick_up,sit_down,stand_up,lie_down
10207,act_104_10,empty_room,5.0,4,,c,,e,a,b,,walk,,jump,wave,nothing
8484,act_86_69,empty_room,2.4,4,,d,,a,b,c,,lie_down,,pick_up,pick_up,lie_down
11095,act_205_7,empty_room,2.4,0,,,,,,,,,,,,
2544,act_26_69,classroom,5.0,2,,,e,a,,,,,lie_down,pick_up,,
931,act_10_40,classroom,2.4,3,e,a,b,,,,jump,wave,lie_down,,,
3874,act_40_13,meeting_room,2.4,1,,,,e,,,,,,pick_up,,
1198,act_13_10,classroom,2.4,4,b,c,d,e,,,nothing,walk,rotation,jump,,
8077,act_82_58,empty_room,2.4,3,b,c,d,,,,jump,jump,wave,,,
11055,act_204_66,meeting_room,5.0,0,,,,,,,,,,,,
8268,act_84_51,empty_room,2.4,3,a,,,,e,b,lie_down,,,,sit_down,lie_down
1430,act_15_44,classroom,2.4,4,e,,b,,d,a,sit_down,,nothing,,rotation,stand_up
5029,act_51_79,meeting_room,2.4,4,d,,a,,c,e,pick_up,,pick_up,,sit_down,pick_up
3096,act_32_27,classroom,5.0,4,,d,,a,b,c,,nothing,,rotation,jump,stand_up
2992,act_31_22,classroom,5.0,4,c,d,e,a,,,jump,wave,lie_down,pick_up,,
9452,act_96_47,empty_room,5.0,1,,,,,,a,,,,,,walk
8129,act_83_11,empty_room,2.4,3,,c,,e,,b,,rotation,,wave,,walk
1154,act_12_65,classroom,2.4,3,c,,,,b,d,walk,,,,rotation,walk
333,act_4_36,classroom,2.4,1,,,,b,,,,,,rotation,,
5385,act_55_39,meeting_room,5.0,1,e,,,,,,rotation,,,,,
2770,act_28_97,classroom,5.0,3,a,b,c,,,,pick_up,pick_up,pick_up,,,
7647,act_78_24,empty_room,2.4,1,,,,,,c,,,,,,lie_down
1599,act_17_15,classroom,2.4,5,,c,d,e,a,b,,pick_up,sit_down,stand_up,nothing,lie_down
7730,act_79_8,empty_room,2.4,2,a,b,,,,,sit_down,stand_up,,,,
6966,act_71_36,meeting_room,5.0,5,,e,a,b,c,d,,nothing,walk,rotation,jump,stand_up
965,act_10_74,classroom,2.4,3,d,e,a,,,,walk,walk,walk,,,
7609,act_77_85,empty_room,2.4,1,,,,,d,,,,,,wave,
6391,act_65_55,meeting_room,5.0,3,,c,,e,,b,,nothing,,walk,,nothing
7144,act_73_16,empty_room,2.4,1,b,,,,,,pick_up,,,,,
2699,act_28_26,classroom,5.0,3,c,d,e,,,,sit_down,stand_up,nothing,,,
8894,act_90_83,empty_room,2.4,5,e,,b,c,d,a,walk,,walk,walk,rotation,walk
8067,act_82_48,empty_room,2.4,3,a,b,c,,,,rotation,rotation,jump,,,
1484,act_15_98,classroom,2.4,4,a,,c,,e,b,sit_down,,sit_down,,sit_down,sit_down
9221,act_94_14,empty_room,5.0,1,,,,e,,,,,,sit_down,,
7718,act_78_95,empty_room,2.4,1,,,,,,a,,,,,,wave
7832,act_80_11,empty_room,2.4,2,,,d,e,,,,,jump,wave,,
6907,act_70_76,meeting_room,5.0,5,d,e,a,b,c,,jump,jump,jump,wave,wave,
1427,act_15_41,classroom,2.4,4,e,,b,,d,a,wave,,pick_up,,stand_up,lie_down
2545,act_26_70,classroom,5.0,2,,,e,a,,,,,pick_up,sit_down,,
7677,act_78_54,empty_room,2.4,1,,,,,,a,,,,,,stand_up
9058,act_92_49,empty_room,5.0,1,,b,,,,,,jump,,,,
3818,act_39_56,meeting_room,2.4,1,,,d,,,,,,rotation,,,
8332,act_85_16,empty_room,2.4,4,b,c,d,e,,,pick_up,sit_down,stand_up,nothing,,
3071,act_32_2,classroom,5.0,4,,b,,d,e,a,,rotation,,wave,lie_down,walk
2179,act_23_1,classroom,5.0,1,,,,,e,,,,,,wave,
7172,act_73_44,empty_room,2.4,1,e,,,,,,sit_down,,,,,
7128,act_72_99,meeting_room,5.0,5,a,,c,d,e,b,stand_up,,stand_up,stand_up,stand_up,stand_up
1058,act_11_68,classroom,2.4,3,,d,,a,,c,,wave,,lie_down,,wave
5361,act_55_15,meeting_room,5.0,1,b,,,,,,lie_down,,,,,
6707,act_68_74,meeting_room,5.0,4,,e,,b,c,d,,walk,,rotation,rotation,walk
4330,act_44_73,meeting_room,2.4,2,,,a,b,,,,,nothing,walk,,
9393,act_95_87,empty_room,5.0,1,,,,,d,,,,,,pick_up,
2969,act_30_98,classroom,5.0,3,a,,,,e,b,sit_down,,,,sit_down,sit_down
7614,act_77_90,empty_room,2.4,1,,,,,d,,,,,,nothing,
3124,act_32_55,classroom,5.0,4,,c,,e,a,b,,nothing,,walk,rotation,nothing
9059,act_92_50,empty_room,5.0,1,,b,,,,,,wave,,,,
1545,act_16_60,classroom,2.4,5,b,c,d,e,a,,lie_down,lie_down,pick_up,pick_up,sit_down,
9756,act_99_54,empty_room,5.0,2,,,,,e,a,,,,,walk,stand_up
8861,act_90_50,empty_room,2.4,5,a,,c,d,e,b,wave,,lie_down,lie_down,pick_up,wave
8683,act_88_70,empty_room,2.4,5,c,d,e,a,b,,pick_up,pick_up,pick_up,sit_down,sit_down,
8145,act_83_27,empty_room,2.4,3,,d,,a,,c,,nothing,,rotation,,stand_up
725,act_8_32,classroom,2.4,2,,,a,b,,,,,pick_up,sit_down,,
7071,act_72_42,meeting_room,5.0,5,e,,b,c,d,a,lie_down,,sit_down,stand_up,nothing,pick_up
5492,act_56_47,meeting_room,5.0,1,,b,,,,,,walk,,,,
9932,act_101_32,empty_room,5.0,3,,e,,b,,d,,lie_down,,sit_down,,wave
1128,act_12_39,classroom,2.4,3,e,,,,d,a,rotation,,,,pick_up,jump
7175,act_73_47,empty_room,2.4,1,a,,,,,,walk,,,,,
6588,act_67_54,meeting_room,5.0,4,a,b,c,d,,,stand_up,stand_up,nothing,nothing,,
9575,act_97_71,empty_room,5.0,2,c,d,,,,,sit_down,sit_down,,,,
1587,act_17_3,classroom,2.4,5,,b,c,d,e,a,,jump,wave,lie_down,pick_up,rotation
4793,act_49_41,meeting_room,2.4,4,e,a,b,c,,,wave,lie_down,pick_up,sit_down,,
3920,act_40_59,meeting_room,2.4,1,,,,e,,,,,,lie_down,,
8752,act_89_40,empty_room,2.4,5,,a,b,c,d,e,,wave,lie_down,pick_up,sit_down,jump
1562,act_16_77,classroom,2.4,5,d,e,a,b,c,,wave,wave,wave,lie_down,lie_down,
6324,act_64_87,meeting_room,5.0,3,e,a,b,,,,lie_down,lie_down,lie_down,,,
5925,act_60_84,meeting_room,5.0,1,,,,,,e,,,,,,rotation
3545,act_36_80,classroom,5.0,5,d,,a,b,c,e,sit_down,,sit_down,stand_up,stand_up,sit_down
6160,act_63_22,meeting_room,5.0,2,,,,,b,c,,,,,sit_down,jump
8972,act_91_62,empty_room,5.0,1,b,,,,,,sit_down,,,,,
7013,act_71_83,meeting_room,5.0,5,,a,b,c,d,e,,walk,walk,walk,rotation,walk
5786,act_59_44,meeting_room,5.0,1,,,,,d,,,,,,rotation,
5377,act_55_31,meeting_room,5.0,1,d,,,,,,jump,,,,,
4054,act_41_94,meeting_room,2.4,1,,,,,e,,,,,,jump,
10073,act_102_74,empty_room,5.0,3,d,,,,c,e,walk,,,,rotation,walk
3896,act_40_35,meeting_room,2.4,1,,,,b,,,,,,walk,,
10616,act_108_23,empty_room,5.0,5,c,,e,a,b,d,wave,,pick_up,sit_down,stand_up,lie_down
9232,act_94_25,empty_room,5.0,1,,,,a,,,,,,nothing,,
7889,act_80_68,empty_room,2.4,2,,,e,a,,,,,wave,lie_down,,
10481,act_106_86,empty_room,5.0,5,e,a,b,c,d,,wave,wave,wave,wave,lie_down,
3288,act_34_21,classroom,5.0,5,c,d,e,a,b,,rotation,jump,wave,lie_down,pick_up,
9344,act_95_38,empty_room,5.0,1,,,,,d,,,,,,lie_down,
8348,act_85_32,empty_room,2.4,4,d,e,a,b,,,wave,lie_down,pick_up,sit_down,,
8873,act_90_62,empty_room,2.4,5,b,,d,e,a,c,sit_down,,stand_up,stand_up,nothing,sit_down
2606,act_27_32,classroom,5.0,2,,,,,c,d,,,,,stand_up,wave
5158,act_53_10,meeting_room,2.4,5,,c,d,e,a,b,,walk,rotation,jump,wave,nothing
1393,act_15_7,classroom,2.4,4,a,,c,,e,b,pick_up,,stand_up,,walk,sit_down
7890,act_80_69,empty_room,2.4,2,,,e,a,,,,,lie_down,pick_up,,
753,act_8_60,classroom,2.4,2,,,d,e,,,,,pick_up,pick_up,,
6189,act_63_51,meeting_room,5.0,2,,,,,e,a,,,,,sit_down,lie_down
11040,act_204_51,meeting_room,5.0,0,,,,,,,,,,,,
5099,act_52_50,meeting_room,2.4,5,a,b,c,d,e,,wave,wave,lie_down,lie_down,pick_up,
3216,act_33_48,classroom,5.0,4,a,,c,,e,b,rotation,,jump,,wave,rotation
5471,act_56_26,meeting_room,5.0,1,,d,,,,,,stand_up,,,,
9643,act_98_40,empty_room,5.0,2,,,b,c,,,,,lie_down,pick_up,,
1778,act_18_95,classroom,2.4,5,a,,c,d,e,b,wave,,wave,wave,wave,wave
18,act_1_18,classroom,2.4,1,b,,,,,,stand_up,,,,,
1771,act_18_88,classroom,2.4,5,e,,b,c,d,a,pick_up,,pick_up,pick_up,sit_down,pick_up
1889,act_20_8,classroom,5.0,1,,b,,,,,,stand_up,,,,
10860,act_202_69,classroom,5.0,0,,,,,,,,,,,,
1643,act_17_59,classroom,2.4,5,,c,d,e,a,b,,wave,lie_down,lie_down,pick_up,wave
9620,act_98_17,empty_room,5.0,2,,,d,e,,,,,nothing,walk,,
2317,act_24_40,classroom,5.0,1,,,,,,e,,,,,,jump
3023,act_31_53,classroom,5.0,4,a,b,c,d,,,sit_down,sit_down,stand_up,stand_up,,
6012,act_61_72,meeting_room,5.0,2,c,d,,,,,stand_up,stand_up,,,,
133,act_2_34,classroom,2.4,1,,e,,,,,,sit_down,,,,
6209,act_63_71,meeting_room,5.0,2,,,,,b,c,,,,,stand_up,sit_down
3013,act_31_43,classroom,5.0,4,e,a,b,c,,,pick_up,sit_down,stand_up,nothing,,
9482,act_96_77,empty_room,5.0,1,,,,,,d,,,,,,wave
4475,act_46_20,meeting_room,2.4,3,c,d,e,,,,walk,rotation,jump,,,
4865,act_50_14,meeting_room,2.4,4,,c,,e,a,b,,lie_down,,sit_down,stand_up,wave
9044,act_92_35,empty_room,5.0,1,,e,,,,,,stand_up,,,,
1096,act_12_7,classroom,2.4,3,a,,,,e,b,pick_up,,,,walk,sit_down
8369,act_85_53,empty_room,2.4,4,a,b,c,d,,,sit_down,sit_down,stand_up,stand_up,,
10788,act_201_96,classroom,2.4,0,,,,,,,,,,,,
528,act_6_33,classroom,2.4,1,,,,,,d,,,,,,lie_down
10438,act_106_43,empty_room,5.0,5,e,a,b,c,d,,pick_up,sit_down,stand_up,nothing,walk,
2003,act_21_23,classroom,5.0,1,,,e,,,,,,pick_up,,,
4903,act_50_52,meeting_room,2.4,4,,b,,d,e,a,,pick_up,,sit_down,stand_up,pick_up
169,act_2_70,classroom,2.4,1,,d,,,,,,pick_up,,,,
11240,act_206_53,empty_room,5.0,0,,,,,,,,,,,,
8185,act_83_67,empty_room,2.4,3,,d,,a,,c,,jump,,wave,,jump
6388,act_65_52,meeting_room,5.0,3,,b,,d,,a,,pick_up,,sit_down,,pick_up
1920,act_20_39,classroom,5.0,1,,a,,,,,,jump,,,,
3155,act_32_86,classroom,5.0,4,,a,,c,d,e,,wave,,wave,lie_down,wave
702,act_8_9,classroom,2.4,2,,,c,d,,,,,walk,rotation,,
7611,act_77_87,empty_room,2.4,1,,,,,d,,,,,,pick_up,
3394,act_35_28,classroom,5.0,5,,e,a,b,c,d,,walk,rotation,jump,wave,nothing
5490,act_56_45,meeting_room,5.0,1,,a,,,,,,nothing,,,,
4097,act_42_38,meeting_room,2.4,1,,,,,,e,,,,,,walk
5333,act_54_86,meeting_room,2.4,5,e,,b,c,d,a,wave,,wave,wave,lie_down,wave
3527,act_36_62,classroom,5.0,5,b,,d,e,a,c,sit_down,,stand_up,stand_up,nothing,sit_down
8644,act_88_31,empty_room,2.4,5,d,e,a,b,c,,jump,wave,lie_down,pick_up,sit_down,
2767,act_28_94,classroom,5.0,3,a,b,c,,,,jump,jump,jump,,,
9346,act_95_40,empty_room,5.0,1,,,,,d,,,,,,sit_down,
773,act_8_80,classroom,2.4,2,,,a,b,,,,,sit_down,stand_up,,
1299,act_14_12,classroom,2.4,4,,c,,e,a,b,,jump,,lie_down,pick_up,rotation
9956,act_101_56,empty_room,5.0,3,,c,,e,,b,,walk,,rotation,,walk
6746,act_69_14,meeting_room,5.0,4,b,,d,,a,c,wave,,pick_up,,stand_up,lie_down
10047,act_102_48,empty_room,5.0,3,a,,,,e,b,rotation,,,,wave,rotation
1353,act_14_66,classroom,2.4,4,,d,,a,b,c,,rotation,,jump,jump,rotation
2927,act_30_56,classroom,5.0,3,b,,,,a,c,walk,,,,jump,walk
7628,act_78_5,empty_room,2.4,1,,,,,,a,,,,,,wave
8787,act_89_75,empty_room,2.4,5,,e,a,b,c,d,,rotation,rotation,jump,jump,rotation
1288,act_14_1,classroom,2.4,4,,b,,d,e,a,,walk,,jump,wave,nothing
10954,act_203_64,meeting_room,2.4,0,,,,,,,,,,,,
8110,act_82_91,empty_room,2.4,3,a,b,c,,,,nothing,nothing,nothing,,,
9257,act_94_50,empty_room,5.0,1,,,,d,,,,,,lie_down,,
4382,act_45_26,meeting_room,2.4,2,,,,,b,c,,,,,rotation,sit_down
5175,act_53_27,meeting_room,2.4,5,,d,e,a,b,c,,nothing,walk,rotation,jump,stand_up
2014,act_21_34,classroom,5.0,1,,,a,,,,,,stand_up,,,
11116,act_205_28,empty_room,2.4,0,,,,,,,,,,,,
6724,act_68_91,meeting_room,5.0,4,,b,,d,e,a,,nothing,,nothing,nothing,nothing
8109,act_82_90,empty_room,2.4,3,e,a,b,,,,stand_up,stand_up,stand_up,,,
3694,act_38_31,meeting_room,2.4,1,,e,,,,,,wave,,,,
8631,act_88_18,empty_room,2.4,5,b,c,d,e,a,,stand_up,nothing,walk,rotation,jump,
